date,Temp,ws,Solar Rad,Rainfall,Humidity,PM10,PM2.5
05-09-14,32.3,3,267.93,0,65,90.49,27.05
05-10-14,31.6,2,160.51,0,65,90.16,38.84
05-11-14,28.7,3,145.28,1,76,54.42,22.35
05-12-14,31.4,3.7,303.64,3,69,70.75,31.67
05-13-14,31.1,3.3,261.42,0,69,105.16,41.84
05-14-14,30.9,2.5,275.24,15,61,106.28,55.89
05-15-14,30.6,2.3,244.42,0,63,114.64,52.22
05-16-14,31.9,2,271.30,0,61,121.70,55.62
05-17-14,31.8,2,250.03,0,65,112.10,53.34
05-18-14,32.3,2,273.18,0,64,115.00,51.36
05-19-14,32.2,3.7,247.13,0,67,108.07,49.62
05-20-14,32.1,3,279.35,0,66,115.23,49.91
05-21-14,31.9,2.2,249.09,0,64,118.51,45.21
05-22-14,32.3,2,274.14,0,64,92.12,33.10
05-23-14,33.1,2.5,247.99,0,62,81.52,29.05
05-24-14,28.4,3,169.33,0,75,63.06,32.68
05-25-14,27.5,3,209.46,34,82,60.54,36.99
05-26-14,29.3,2,199.80,20,75,73.24,42.75
05-27-14,28.5,2,206.76,0,82,82.96,56.00
05-28-14,27.9,4.5,115.82,10,83,54.27,33.31
05-29-14,30.4,4,232.51,18,65,69.09,29.83
05-30-14,27.6,6,171.76,0,76,72.29,41.06
05-31-14,26.9,2,61.15,6,85,70.99,45.37
06-01-14,27.4,2,128.30,5,81,63.68,37.40
06-02-14,27,2,68.30,24,89,67.86,45.18
06-03-14,29.2,2.5,223.83,52,79,58.14,34.87
06-04-14,30.7,2,246.19,15,74,78.49,37.08
06-05-14,31.7,2,256.57,0,71,79.29,36.16
06-06-14,31.7,2,278.45,0,68,75.12,27.28
06-07-14,31.7,2,245.66,0,68,72.75,28.91
06-08-14,32,2,274.25,0,66,68.56,25.57
06-09-14,32,2.2,247.89,0,68,62.41,22.60
06-10-14,31.3,2.3,204.39,0,73,74.59,30.76
06-11-14,27.8,2,115.59,0,79,94.50,42.66
06-12-14,32.3,2,243.73,22,73,100.37,45.07
06-13-14,30,2.3,252.09,0,75,85.81,43.40
06-14-14,32.2,2,290.37,12,67,108.70,56.59
06-15-14,31,2,301.22,0,70,98.40,43.79
06-16-14,31.3,2,266.74,21,71,103.29,55.32
06-17-14,28.4,2,136.41,0,88,94.81,62.19
06-18-14,29.3,2,123.98,15,80,77.24,44.09
06-19-14,28.4,2,116.26,0,85,52.34,33.03
06-20-14,27.7,2,91.19,32,86,42.36,29.37
06-21-14,27.3,2.5,73.75,13,89,38.95,27.94
06-22-14,27.4,2.8,3.85,25,92,54.51,38.27
06-23-14,26,2.5,32.32,14,91,45.68,34.67
06-24-14,27.5,2,129.59,40,79,73.74,48.20
06-25-14,30,2,176.54,19,77,117.69,59.22
06-26-14,29.2,2,141.61,0,81,98.16,50.74
06-27-14,28.8,3,504.94,1,80,49.88,28.87
06-28-14,29.2,2.3,971.63,9,79,53.61,27.02
06-29-14,28.6,2,580.43,13,85,62.64,36.15
06-30-14,29.6,2,166.73,10,76,62.46,35.96
07-01-14,29.6,3.2,227.49,0,74,49.76,32.88
07-02-14,29.1,2.3,149.88,0,78,45.35,22.61
07-03-14,28,2.3,105.01,1,86,52.69,32.26
07-04-14,28.2,2.3,107.98,4,83,51.09,30.40
07-05-14,26.9,2,59.63,5,90,28.57,25.72
07-06-14,29.5,2,253.79,69,82,76.29,31.13
07-07-14,30.6,2.7,275.17,3,75,69.91,24.99
07-08-14,29.7,2,233.50,0,79,63.84,23.00
07-09-14,30.8,2,227.26,37,74,67.64,33.90
07-10-14,31,3,180.49,0,75,76.24,40.38
07-11-14,30.6,2,194.06,2,72,57.01,30.93
07-12-14,31.8,2,231.15,4,67,54.00,22.67
07-13-14,31.3,2.6,247.13,0,71,25.00,17.17
07-14-14,30.6,2.1,136.38,1,72,57.00,23.12
07-15-14,29.1,2.8,134.65,0,77,30.33,16.08
07-16-14,28.1,2.6,145.28,5,84,30.00,18.36
07-17-14,29.3,2,220.37,8,79,51.80,23.93
07-18-14,29.8,2,186.98,6,78,51.00,22.11
07-19-14,29.8,2.2,192.48,3,77,35.50,25.39
07-20-14,29.3,3.8,179.07,0,75,50.50,16.57
07-21-14,27.3,2.8,93.39,4,86,25.96,14.20
07-22-14,28.1,2,144.93,9,82,49.16,26.19
07-23-14,29.2,2,189.86,8,75,69.54,31.09
07-24-14,29.3,2,192.09,2,76,69.26,33.27
07-25-14,30.7,2.3,233.53,0,71,65.61,29.55
07-26-14,31.1,2,263.71,0,70,66.06,26.98
07-27-14,28.4,2,133.94,11,81,42.68,23.39
07-28-14,28.9,2,170.86,23,78,31.89,18.15
07-29-14,29.3,2.4,191.58,3,77,19.84,12.26
07-30-14,30.3,2,234.12,2,73,22.75,11.24
07-31-14,29.9,2,217.12,2,76,25.61,19.24
08-01-14,30.5,2,216.21,1,75,30.38,21.79
08-02-14,30.4,2.5,244.32,1,73,26.72,28.77
08-03-14,28.9,2.8,152.31,0,80,28.41,17.00
08-04-14,28.5,2.4,176.39,5,82,28.12,17.53
08-05-14,29.2,2.3,238.96,20,81,43.98,24.37
08-06-14,28.5,2,126.21,11,83,45.78,24.19
08-07-14,29.4,2.3,174.75,23,81,42.95,25.12
08-08-14,29.5,2,277.77,1,73,42.79,19.37
08-09-14,29.7,2.8,176.80,0,74,41.20,17.79
08-10-14,29.7,2.2,212.61,0,77,37.61,17.01
08-11-14,29.8,2,224.32,0,79,55.18,23.80
08-12-14,29.6,2.5,210.30,2,82,53.29,24.48
08-13-14,27.4,3,54.08,23,90,40.23,24.47
08-14-14,26.7,2,44.28,14,93,44.45,31.11
08-15-14,27.7,0,78.23,55,90,48.97,40.72
08-16-14,27.5,0,110.96,10,88,41.69,31.97
08-17-14,28.4,2,168.48,16,83,49.43,32.68
08-18-14,28.8,0,174.19,0,84,60.73,31.03
08-19-14,27.9,2,115.95,17,87,48.19,31.18
08-20-14,28.6,2,204.16,75,85,50.99,36.25
08-21-14,29.5,2.5,226.39,15,81,72.41,41.46
08-22-14,28.6,2,166.14,0,85,54.51,32.92
08-23-14,28.6,2,166.30,16,84,36.65,17.95
08-24-14,29.2,2.4,190.45,0,81,47.51,19.24
08-25-14,28.4,0,168.65,0,84,48.44,18.67
08-26-14,27.3,2,113.09,0,90,64.86,40.32
08-27-14,27.9,0,97.01,15,90,97.62,70.53
08-28-14,27.4,3,155.88,9,87,54.89,41.09
08-29-14,30.2,2,275.83,13,73,64.58,34.93
08-30-14,29.6,3,184.66,0,77,61.76,26.41
08-31-14,28,3.3,171.18,49,78,33.09,16.17
09-01-14,28.6,2.2,211.19,1,74,39.18,17.42
09-02-14,29.5,2,193.18,0,73,52.51,25.44
09-03-14,30,2,242.31,0,72,55.00,21.07
09-04-14,29.8,2,185.20,0,72,53.17,23.01
09-05-14,29.4,2,162.46,1,73,43.87,23.14
09-06-14,29.8,2,231.36,0,70,66.12,30.42
09-07-14,29.6,2.3,185.20,0,72,59.51,31.27
09-08-14,29.4,2,222.14,0,73,56.82,23.84
09-09-14,29.8,2,248.59,0,73,66.45,27.95
09-10-14,30.3,2,289.81,0,69,54.90,21.99
09-11-14,29.9,2,245.81,0,70,62.46,25.65
09-12-14,29.9,2,175.16,0,73,63.75,29.77
09-13-14,29.9,2,223.64,1,75,55.58,27.00
09-14-14,30.5,2,255.46,0,72,62.39,24.91
09-15-14,29.7,2.5,202.17,0,74,77.15,33.95
09-16-14,29.5,2,112.05,0,77,96.66,56.17
09-17-14,29.8,2,195.52,0,79,96.07,65.58
09-18-14,30.2,2,145.29,5,82,57.82,48.09
09-19-14,28.5,2,126.50,9,82,37.79,21.04
09-20-14,26.7,2,71.14,34,90,28.03,20.61
09-21-14,28.2,2.3,82.28,37,86,53.89,32.20
09-22-14,27.8,2.3,110.49,10,88,35.67,23.39
09-23-14,27.6,2,100.37,35,84,68.55,40.56
09-24-14,27.1,2,127.84,0,87,81.47,46.05
09-25-14,28.5,2,201.14,18,77,80.48,40.86
09-26-14,27.9,2,182.30,0,80,87.53,48.89
09-27-14,29.6,3.7,270.85,4,74,120.26,64.41
09-28-14,29.8,2,280.47,0,71,138.04,65.89
09-29-14,28.6,0,194.81,0,77,172.11,107.67
09-30-14,29.2,2,210.95,1,77,140.72,91.46
10-01-14,30.1,2,262.72,0,70,153.25,86.59
10-02-14,29.4,2,209.16,0,74,146.34,85.66
10-03-14,29.9,2,234.92,0,72,107.77,73.84
10-04-14,30,2,236.85,0,71,121.10,80.79
10-05-14,30.5,2,272.38,0,69,87.89,52.22
10-06-14,30.3,2,256.21,0,69,108.78,73.52
10-07-14,29.3,2,231.77,2,68,72.27,50.00
10-08-14,29.1,0,152.59,0,76,82.38,61.76
10-09-14,29.5,2,211.89,0,76,104.35,67.39
10-10-14,29.5,2,211.97,0,72,76.64,60.81
10-11-14,26.6,3,114.05,1,87,36.83,32.35
10-12-14,27.8,2,158.97,37,81,31.37,27.60
10-13-14,27.6,2.5,178.77,0,84,46.05,36.43
10-14-14,28,2,158.43,6,85,58.09,48.72
10-15-14,29.2,2,216.43,2,75,47.06,34.04
10-16-14,28.9,2,231.64,0,72,57.25,42.66
10-17-14,27.5,2,264.23,0,68,70.63,50.35
10-18-14,26.4,2,196.63,0,66,78.07,55.26
10-19-14,27.1,2.3,242.93,0,64,116.63,68.35
10-20-14,27,2,203.94,0,70,95.76,69.69
10-21-14,26.9,0,244.31,0,68,114.95,71.48
10-22-14,27.7,2,214.17,0,64,136.79,96.65
10-23-14,27.1,2,224.18,0,68,102.87,70.96
10-24-14,26.7,0,190.07,0,71,154.55,109.16
10-25-14,27.2,2,173.41,0,72,106.18,80.16
10-26-14,26.4,2,88.41,1,73,99.44,80.69
10-27-14,24.5,0,74.61,0,71,117.78,73.25
10-28-14,23.4,0,62.89,0,81,143.01,104.15
10-29-14,24.5,2,211.73,0,72,127.26,82.74
10-30-14,25.2,2,219.65,0,65,103.25,75.90
10-31-14,25.2,1,199.63,0,65,147.22,80.49
11-01-14,26.3,2,228.88,0,65,238.28,142.43
11-02-14,25.9,2,196.25,0,68,168.03,116.01
11-03-14,26.7,2,186.66,0,68,168.09,114.24
11-04-14,26.8,0,181.19,0,70,164.48,111.79
11-05-14,26.2,0,160.56,0,68,146.17,102.76
11-06-14,27.5,2,183.37,0,62,116.40,87.08
11-07-14,28.3,0,173.09,0,61,152.62,86.76
11-08-14,29.2,2,131.48,0,66,110.97,60.34
11-09-14,27.4,2,123.75,0,79,170.17,73.75
11-10-14,26.3,2,178.56,0,60,135.08,99.05
11-11-14,25.6,2,161.31,0,64,218.35,137.82
11-12-14,25.5,0,149.42,0,66,303.95,180.46
11-13-14,25.4,2,123.99,0,66,376.21,214.08
11-14-14,24,2,161.16,0,56,281.92,161.21
11-15-14,22.8,2,146.67,0,58,273.54,169.31
11-16-14,23.1,2,137.02,0,64,297.03,188.27
11-17-14,23.6,0,115.12,0,71,342.67,218.11
11-18-14,24.4,2,138.23,0,69,248.38,174.74
11-19-14,24.5,1,143.86,0,67,210.29,142.27
11-20-14,24.5,2,134.55,0,62,206.54,151.74
11-21-14,23.6,2,128.71,0,65,274.59,188.23
11-22-14,22,2,130.02,0,64,422.32,252.23
11-23-14,21.8,3,115.43,0,68,446.14,281.52
11-24-14,21.5,0,125.36,0,64,319.08,234.23
11-25-14,21.5,2,124.01,0,66,344.44,217.11
11-26-14,20.9,0,110.35,0,72,291.11,196.38
11-27-14,21.6,0,104.30,0,72,429.14,255.86
11-28-14,21.2,0,100.39,0,77,399.68,235.02
11-29-14,21.1,0,123.70,0,70,485.21,280.75
11-30-14,21.4,0,109.79,0,78,349.50,235.08
12-01-14,21.4,2,113.28,0,76,283.03,203.25
12-02-14,21.7,0,167.27,0,73,314.32,191.16
12-03-14,21.7,0,145.36,0,74,358.75,203.66
12-04-14,22.1,0,129.47,0,77,350.45,238.38
12-05-14,22.3,0,148.38,0,75,279.84,168.28
12-06-14,23.4,2,180.67,0,67,229.04,145.47
12-07-14,19.1,2,153.78,0,83,189.64,152.46
12-08-14,18.5,2,140.34,0,83,227.49,175.20
12-09-14,18.6,0,143.24,0,86,284.58,222.45
12-10-14,18.9,0,111.49,0,87,372.27,241.19
12-11-14,17.5,2,85.52,0,85,234.65,219.24
12-12-14,16.4,2,108.62,0,84,220.61,179.45
12-13-14,17.5,0,66.34,0,86,280.41,202.85
12-14-14,19.9,2,81.44,0,81,269.23,194.42
12-15-14,19.9,0,93.40,0,81,329.62,192.70
12-16-14,21.7,2.3,180.41,0,67,292.34,179.84
12-17-14,18.7,2.5,144.26,0,73,184.00,143.44
12-18-14,16.1,2,125.63,0,86,225.85,177.67
12-19-14,17.8,2,189.54,0,80,243.07,182.58
12-20-14,19.9,2,193.57,0,66,239.24,155.63
12-21-14,20,2,150.49,0,66,247.64,162.21
12-22-14,19.3,0,159.77,0,66,236.57,168.35
12-23-14,18.8,2,152.29,0,67,262.69,184.94
12-24-14,19.9,2,160.03,0,67,230.63,167.91
12-25-14,19.4,2,173.70,0,71,209.27,172.79
12-26-14,14.1,2.3,52.78,0,89,176.96,154.71
12-27-14,14.8,2,91.36,0,86,196.60,156.83
12-28-14,15.9,1.5,115.67,0,86,258.22,213.03
12-29-14,15.6,2,112.65,0,87,361.85,226.33
12-30-14,18.2,0,123.71,0,80,375.02,273.33
12-31-14,19.4,0,56.32,0,75,391.99,279.25
01-01-15,22.1,0,92.55,0,71,346.08,265.04
01-02-15,23.7,2,127.55,0,71,316.35,198.25
01-03-15,24.7,2,124.09,0,73,269.84,204.98
01-04-15,22.6,3,138.75,1,78,143.53,117.04
01-05-15,19.4,2.5,159.14,0,71,116.95,88.49
01-06-15,18.9,2.5,185.69,0,64,134.61,107.34
01-07-15,17.2,2,169.19,0,69,241.92,198.43
01-08-15,17.6,2,168.43,0,69,353.12,241.09
01-09-15,17.5,2,153.83,0,78,363.02,251.17
01-10-15,17.6,2,198.89,0,72,241.95,184.28
01-11-15,15.6,1.8,161.02,0,77,204.90,168.03
01-12-15,17.1,2,194.74,0,72,221.46,170.60
01-13-15,18.7,2,178.80,0,73,268.65,202.06
01-14-15,20.3,2,173.75,0,69,351.71,211.24
01-15-15,19.7,2,198.95,0,66,323.03,208.64
01-16-15,21.3,2,144.96,0,61,428.04,259.07
01-17-15,18.2,2.3,105.83,2,78,201.13,159.17
01-18-15,14.1,2.7,64.15,0,87,166.77,136.74
01-19-15,14.4,2.3,56.21,0,86,192.46,162.53
01-20-15,15.1,1.5,116.18,0,84,202.10,187.67
01-21-15,16.5,2,153.95,0,84,295.42,203.23
01-22-15,19.3,1.5,193.80,0,73,287.88,230.45
01-23-15,20.4,1.5,183.57,0,64,390.62,194.86
01-24-15,19.8,2,183.63,0,66,352.21,216.70
01-25-15,20.5,2,212.95,0,59,231.69,152.74
01-26-15,20.5,2,211.14,0,55,198.39,131.75
01-27-15,21,2.5,196.76,0,63,214.59,140.63
01-28-15,21.3,3,203.88,0,63,250.43,156.12
01-29-15,21.1,2.7,181.37,0,62,190.67,115.86
01-30-15,19.1,2,126.55,0,72,162.24,121.75
01-31-15,17.8,2,207.53,0,58,179.64,130.38
02-01-15,18.1,2.3,211.67,0,57,239.41,150.87
02-02-15,19.7,2,205.82,0,57,241.52,152.97
02-03-15,20.9,0,216.99,0,56,259.48,144.31
02-04-15,21,2,202.94,0,63,344.78,177.81
02-05-15,22.3,2,170.21,0,57,337.87,199.03
02-06-15,20.2,2.7,177.76,0,55,221.95,141.04
02-07-15,19.4,1.5,194.90,0,65,219.35,152.93
02-08-15,20.9,2,178.78,0,63,291.62,200.04
02-09-15,21.8,3.5,161.98,0,62,314.55,212.92
02-10-15,21.3,2.5,112.54,0,63,448.36,218.54
02-11-15,20.2,2,183.51,0,58,360.54,177.34
02-12-15,20.1,2.5,203.92,0,52,290.01,163.53
02-13-15,20.3,2.5,188.03,0,59,348.38,198.54
02-14-15,21.9,2,187.56,0,56,370.15,202.09
02-15-15,21.5,2,154.56,4,65,179.06,137.42
02-16-15,21.8,2,210.15,0,59,192.60,151.65
02-17-15,22.4,2,195.43,0,59,333.40,214.68
02-18-15,23.4,2,180.17,0,67,284.16,171.30
02-19-15,20.5,2,125.19,2,75,131.81,101.28
02-20-15,23.1,2,212.69,11,74,237.50,150.37
02-21-15,24.6,2,188.13,0,68,236.37,142.80
02-22-15,24.5,2,179.66,0,73,174.82,109.22
02-23-15,25.8,2,211.77,0,67,207.69,118.42
02-24-15,26.1,2,222.17,0,61,173.31,84.96
02-25-15,25.9,0,152.62,0,75,154.31,73.45
02-26-15,26.7,2.3,209.98,0,67,160.45,85.04
02-27-15,26.4,2.3,208.49,0,71,140.73,63.00
02-28-15,25.9,2,201.93,0,69,141.35,70.57
03-01-15,27.5,0,175.74,0,67,304.73,156.28
03-02-15,26.4,6,195.67,0,59,292.94,171.39
03-03-15,24.8,2.5,218.86,0,59,275.59,127.90
03-04-15,22.3,2.5,109.77,0,77,199.79,133.95
03-05-15,22.5,4,272.99,4,56,133.36,87.67
03-06-15,21.5,2.5,287.98,0,52,248.17,115.79
03-07-15,22.3,2.5,278.61,0,54,256.35,132.19
03-08-15,24.5,2,285.67,0,50,302.16,190.57
03-09-15,25.7,2,272.62,0,48,290.95,158.81
03-10-15,25.4,2,283.37,0,45,246.71,146.26
03-11-15,24.1,3,301.76,0,41,257.28,138.59
03-12-15,24.1,2,247.46,0,43,265.01,129.11
03-13-15,24.8,2.5,265.56,0,52,359.50,190.66
03-14-15,26.9,3,254.39,0,46,362.31,180.45
03-15-15,28.5,2.6,257.87,0,42,317.19,172.10
03-16-15,26.8,3,264.31,0,46,190.28,95.33
03-17-15,27.2,2,245.01,0,55,210.90,100.94
03-18-15,26.2,2,196.03,0,56,286.51,136.09
03-19-15,26.1,4,292.72,0,45,190.49,137.59
03-20-15,26.6,2,284.14,0,34,145.07,64.97
03-21-15,26.3,2,240.48,0,46,181.40,85.27
03-22-15,26.8,2,253.57,0,46,255.20,108.20
03-23-15,28.5,2,210.71,0,48,264.48,119.74
03-24-15,29.9,2,225.95,0,48,242.43,109.59
03-25-15,29.6,2.5,211.91,0,49,263.26,102.27
03-26-15,28,2,215.27,0,55,157.85,72.06
03-27-15,29.1,2,208.68,0,62,136.02,80.47
03-28-15,29.2,2,197.33,0,62,124.13,65.05
03-29-15,28.4,2,186.52,0,67,110.90,52.93
03-30-15,28.7,2,230.32,0,63,104.15,50.23
03-31-15,26.7,2,308.09,0,66,98.00,49.10
04-01-15,25.2,2.7,280.97,0,74,91.12,51.89
04-02-15,27.1,2,222.80,58,74,81.81,49.96
04-03-15,27.9,2,252.20,0,74,97.70,55.52
04-04-15,26.9,2.8,245.18,2,76,75.65,38.27
04-05-15,24.9,2.3,150.49,30,75,87.46,51.44
04-06-15,25.9,0,193.22,21,71,65.75,45.44
04-07-15,25.8,2,186.29,0,75,81.89,56.99
04-08-15,26.8,2,265.31,17,67,110.57,54.09
04-09-15,29.1,2,300.01,0,62,108.07,52.79
04-10-15,29.9,2.7,237.72,0,67,103.58,53.70
04-11-15,30.1,2,265.15,0,68,84.64,49.04
04-12-15,28.9,2,227.41,0,62,94.40,49.54
04-13-15,28.2,2,269.49,0,66,85.08,52.52
04-14-15,29.2,2,197.46,0,62,195.47,84.52
04-15-15,30.8,2.5,189.32,1,49,116.94,73.96
04-16-15,30,2,144.90,0,57,179.79,94.54
04-17-15,29.6,4,140.00,0,63,183.25,111.71
04-18-15,29.4,4.7,230.95,0,65,134.95,71.81
04-19-15,26.3,2.7,214.64,15,74,55.38,32.93
04-20-15,29.4,2.7,206.95,0,70,68.28,32.85
04-21-15,30.1,3.3,203.65,0,69,79.61,23.52
04-22-15,27.8,2.3,202.26,0,71,84.08,34.61
04-23-15,27.4,2.7,239.38,6,69,73.05,29.03
04-24-15,27.4,3,195.18,2,69,62.59,36.33
04-25-15,23.8,5.5,104.00,0,83,57.77,42.68
04-26-15,25.9,2,148.21,14,76,101.10,73.18
04-27-15,27.3,2,253.88,0,66,133.15,89.70
04-28-15,28,2.5,260.68,0,65,77.24,53.87
04-29-15,28.9,2,286.85,0,63,64.08,38.30
04-30-15,28.4,3.5,211.22,0,69,80.36,41.85
05-01-15,29.1,2,255.08,0,63,84.69,48.98
05-02-15,28.9,2.7,209.57,0,70,79.43,38.70
05-03-15,30.2,2,266.21,12,64,98.50,47.01
05-04-15,30.5,2,296.54,0,66,120.54,61.80
05-05-15,31,2,299.47,0,67,125.98,55.66
05-06-15,30.8,2.5,276.06,0,66,110.09,49.75
05-07-15,27.5,2.3,193.77,0,70,131.15,42.94
05-08-15,25.7,2.8,232.53,8,68,52.35,32.19
05-09-15,29.8,3.3,208.58,0,71,81.75,49.62
05-10-15,29.8,2.6,206.32,0,72,80.51,38.96
05-11-15,27,2,144.04,1,79,86.95,54.69
05-12-15,27.2,3,181.85,27,75,116.34,71.57
05-13-15,30.7,2,281.35,16,74,122.48,70.29
05-14-15,31.7,2.5,292.14,0,72,88.25,37.61
05-15-15,28.3,2.8,188.74,0,81,60.93,34.97
05-16-15,29.3,2,241.99,46,73,95.21,49.22
05-17-15,29.3,3.5,235.66,1,69,66.99,35.92
05-18-15,29.6,3.5,258.74,0,72,75.92,40.03
05-19-15,30.4,2.5,210.15,0,68,92.66,47.77
05-20-15,31.3,1.5,211.15,0,67,94.84,47.43
05-21-15,31,1.7,250.91,0,71,65.80,30.95
05-22-15,32.1,2,248.18,11,73,96.17,43.57
05-23-15,32,3.7,263.84,0,68,109.87,42.80
05-24-15,28.4,2.5,205.31,12,70,63.73,27.78
05-25-15,30.6,4,217.78,0,70,89.48,40.40
05-26-15,29.9,3,212.82,0,71,77.07,36.93
05-27-15,29,2.4,201.16,38,79,64.00,34.98
05-28-15,29.1,2,204.17,4,76,72.86,33.71
05-29-15,29.7,2,187.19,1,78,74.90,30.76
05-30-15,29.5,2,184.85,8,78,94.55,43.78
05-31-15,31.5,2.5,253.76,0,71,94.50,33.04
06-01-15,31.9,2.8,266.66,0,69,85.83,30.94
06-02-15,30.4,3,218.33,0,71,66.40,27.41
06-03-15,31.8,2,259.10,20,68,54.46,25.67
06-04-15,32.3,3,263.88,0,65,88.08,28.90
06-05-15,31.7,2,256.94,0,68,64.61,27.45
06-06-15,30.8,2.2,253.52,0,74,59.21,25.48
06-07-15,31.4,2.6,252.92,0,70,55.96,22.98
06-08-15,31.6,2.7,265.15,0,69,60.63,23.80
06-09-15,31.5,3.5,226.04,0,70,74.24,25.76
06-10-15,27.8,3,75.66,1,84,50.20,25.59
06-11-15,26,3,26.95,1,86,59.14,32.79
06-12-15,28.8,3,180.57,63,80,62.45,23.99
06-13-15,26.6,12,121.84,8,87,50.48,29.82
06-14-15,28.2,2.7,197.11,38,80,45.24,35.40
06-15-15,28.4,2,195.97,5,83,49.14,26.18
06-16-15,28.4,2,213.30,8,80,34.23,16.15
06-17-15,29.3,2.7,170.82,20,78,46.08,42.50
06-18-15,29.3,2,160.96,0,76,60.21,35.21
06-19-15,31,2,243.94,1,69,55.17,27.56
06-20-15,30.7,2.4,256.40,0,67,41.88,20.18
06-21-15,29.8,3,232.03,0,72,45.52,18.58
06-22-15,27.6,3.2,104.88,3,87,34.55,21.49
06-23-15,28.1,2,134.44,19,85,65.58,26.07
06-24-15,28.2,2,106.65,3,86,54.01,29.18
06-25-15,27,2,83.10,9,91,18.88,24.91
06-26-15,26.7,2.7,76.92,83,92,22.54,15.34
06-27-15,26.5,2.2,61.44,67,89,31.47,28.55
06-28-15,27.5,2,129.98,26,84,55.49,35.75
06-29-15,29.3,2,245.74,0,74,64.55,31.87
06-30-15,29.5,2,206.83,0,74,55.36,24.71
07-01-15,29.4,2,194.06,0,75,63.36,29.17
07-02-15,29.2,2.5,179.25,4,76,61.25,29.43
07-03-15,29.7,2.3,237.48,0,76,60.74,30.35
07-04-15,30.7,2,263.45,0,75,72.25,39.08
07-05-15,28.9,2,123.60,5,83,80.35,56.31
07-06-15,30.7,2,211.04,1,75,105.07,53.46
07-07-15,29.8,2,178.92,0,78,62.98,37.71
07-08-15,28.4,2.5,93.60,29,83,52.44,19.10
07-09-15,26.6,2.5,69.63,36,90,44.47,17.91
07-10-15,27.1,3,200.70,40,90,49.64,26.37
07-11-15,30.3,2,184.57,38,77,42.67,22.49
07-12-15,30.2,3,225.18,0,76,43.08,19.08
07-13-15,31.5,2,238.05,0,75,24.65,37.27
07-14-15,31.1,2.5,221.01,0,77,41.81,49.09
07-15-15,27.2,0,28.72,13,90,34.98,30.78
07-16-15,28.2,0,108.26,63,84,33.58,33.66
07-17-15,27.3,2,126.19,14,87,38.40,19.42
07-18-15,26.8,0,77.26,50,90,42.53,22.14
07-19-15,26.1,2,41.89,90,92,37.56,16.66
07-20-15,26.7,2,64.32,33,91,47.26,19.04
07-21-15,28,2,123.18,44,88,36.21,21.38
07-22-15,27.6,2,127.26,4,85,42.57,23.27
07-23-15,29,2.5,243.21,2,79,46.91,16.67
07-24-15,27.3,2,84.48,12,91,44.99,19.57
07-25-15,26.9,2,107.12,72,87,45.97,15.26
07-26-15,27,3,232.71,1,76,46.14,7.62
07-27-15,26,3.5,92.38,27,86,39.39,16.95
07-28-15,28,2.7,220.78,19,79,51.22,15.47
07-29-15,31,2.8,237.98,13,67,54.69,21.21
07-30-15,30,4,222.23,0,66,90.22,16.11
07-31-15,25.2,4.5,50.95,13,93,67.05,9.55
08-01-15,26.6,2.6,61.69,74,88,41.35,16.69
08-02-15,27.8,2.6,119.43,46,84,39.05,28.17
08-03-15,29,2,192.13,21,79,37.11,34.42
08-04-15,29.8,3,240.73,10,77,36.80,36.24
08-05-15,30.5,2,241.60,0,73,47.11,32.43
08-06-15,30.4,0,148.71,0,75,50.92,37.98
08-07-15,29.4,0,118.51,0,83,48.24,48.97
08-08-15,30.1,2,151.08,2,75,48.62,44.73
08-09-15,30.7,0,184.10,0,72,46.57,36.62
08-10-15,30.7,2,186.68,0,72,47.88,32.37
08-11-15,30.6,2,234.68,0,73,41.05,30.98
08-12-15,30.1,2,204.29,0,74,56.38,22.28
08-13-15,29.5,2,194.94,1,79,34.53,21.35
08-14-15,28.8,2,104.31,6,85,41.34,20.75
08-15-15,29.7,2.5,250.34,10,76,42.75,18.80
08-16-15,29.2,4,185.46,0,79,32.46,16.82
08-17-15,29.4,4.3,188.05,23,79,37.38,18.28
08-18-15,28.9,5.7,174.38,4,84,44.77,24.47
08-19-15,28.7,2,113.99,7,85,44.74,25.37
08-20-15,27.1,2.5,87.12,38,90,37.45,25.11
08-21-15,27.4,1,98.91,88,89,45.78,36.89
08-22-15,29.2,2,189.99,8,82,61.96,38.99
08-23-15,28.9,2,150.64,0,82,75.34,44.70
08-24-15,29.7,2,142.18,7,79,79.42,47.50
08-25-15,30.1,2,149.19,0,77,88.65,46.29
08-26-15,29.9,3,147.27,0,74,70.70,39.80
08-27-15,29.5,2.3,171.35,0,73,59.01,40.04
08-28-15,29,6.5,220.89,2,79,51.95,29.49
08-29-15,29,2,149.50,7,81,46.59,27.04
08-30-15,29.1,2,126.71,3,84,48.67,31.72
08-31-15,28,2,55.30,38,89,46.88,32.54
09-01-15,27,2,69.93,25,89,31.71,36.21
09-02-15,26.7,0,72.03,64,90,60.42,38.99
09-03-15,27.7,2.5,123.47,36,80,70.78,51.10
09-04-15,27.5,0,119.38,5,82,101.00,51.46
09-05-15,27.9,3,174.36,0,85,129.36,57.74
09-06-15,29.3,3,240.08,5,81,175.19,72.15
09-07-15,28.9,2.3,228.17,5,77,86.66,60.53
09-08-15,30,0,243.40,10,79,161.91,57.56
09-09-15,30.5,0,216.38,0,79,147.77,77.65
09-10-15,29.9,0,163.01,2,81,147.34,94.46
09-11-15,29.3,0,164.00,4,81,94.11,59.87
